timestamp,beats per minute,data source
2025-08-29T00:00:00Z,72.0,Sense 2
2025-08-29T00:00:01Z,74.0,Sense 2
2025-08-29T00:00:03Z,73.0,Sense 2
2025-08-29T00:00:05Z,72.0,Sense 2
2025-08-29T00:00:08Z,72.0,Sense 2
2025-08-29T00:00:09Z,70.0,Sense 2
2025-08-29T00:00:12Z,70.0,Sense 2
2025-08-29T00:00:14Z,69.0,Sense 2
2025-08-29T00:00:17Z,69.0,Sense 2
2025-08-29T00:00:18Z,70.0,Sense 2
2025-08-29T00:00:20Z,69.0,Sense 2
2025-08-29T00:00:22Z,68.0,Sense 2
2025-08-29T00:00:24Z,70.0,Sense 2
2025-08-29T00:00:26Z,69.0,Sense 2
2025-08-29T00:00:29Z,69.0,Sense 2
2025-08-29T00:00:30Z,67.0,Sense 2
2025-08-29T00:00:32Z,66.0,Sense 2
2025-08-29T00:00:34Z,67.0,Sense 2
2025-08-29T00:00:36Z,66.0,Sense 2
2025-08-29T00:00:38Z,64.0,Sense 2
2025-08-29T00:00:39Z,62.0,Sense 2
2025-08-29T00:00:42Z,62.0,Sense 2
2025-08-29T00:00:43Z,63.0,Sense 2
2025-08-29T00:00:45Z,62.0,Sense 2
2025-08-29T00:00:47Z,63.0,Sense 2
2025-08-29T00:00:49Z,62.0,Sense 2
2025-08-29T00:00:52Z,62.0,Sense 2
2025-08-29T00:00:53Z,63.0,Sense 2
2025-08-29T00:00:55Z,61.0,Sense 2
2025-08-29T00:00:57Z,61.0,Sense 2
2025-08-29T00:00:59Z,62.0,Sense 2
2025-08-29T00:01:02Z,62.0,Sense 2
2025-08-29T00:01:04Z,62.0,Sense 2
2025-08-29T00:01:07Z,62.0,Sense 2
2025-08-29T00:01:10Z,62.0,Sense 2
2025-08-29T00:01:13Z,62.0,Sense 2
2025-08-29T00:01:16Z,62.0,Sense 2
2025-08-29T00:01:19Z,62.0,Sense 2
2025-08-29T00:01:20Z,63.0,Sense 2
2025-08-29T00:01:22Z,64.0,Sense 2
2025-08-29T00:01:24Z,63.0,Sense 2
2025-08-29T00:01:27Z,63.0,Sense 2
2025-08-29T00:01:29Z,64.0,Sense 2
2025-08-29T00:01:32Z,64.0,Sense 2
2025-08-29T00:01:35Z,64.0,Sense 2
2025-08-29T00:01:38Z,64.0,Sense 2
2025-08-29T00:01:41Z,64.0,Sense 2
2025-08-29T00:01:44Z,64.0,Sense 2
2025-08-29T00:01:47Z,64.0,Sense 2
2025-08-29T00:01:49Z,63.0,Sense 2
2025-08-29T00:01:50Z,64.0,Sense 2
2025-08-29T00:01:53Z,64.0,Sense 2
2025-08-29T00:01:54Z,64.0,Sense 2
2025-08-29T00:01:56Z,66.0,Sense 2
2025-08-29T00:01:58Z,66.0,Sense 2
2025-08-29T00:02:00Z,64.0,Sense 2
2025-08-29T00:02:02Z,63.0,Sense 2
2025-08-29T00:02:04Z,62.0,Sense 2
2025-08-29T00:02:07Z,62.0,Sense 2
2025-08-29T00:02:08Z,61.0,Sense 2
2025-08-29T00:02:11Z,61.0,Sense 2
2025-08-29T00:02:12Z,60.0,Sense 2
2025-08-29T00:02:15Z,61.0,Sense 2
2025-08-29T00:02:17Z,62.0,Sense 2
2025-08-29T00:02:19Z,63.0,Sense 2
2025-08-29T00:02:21Z,64.0,Sense 2
2025-08-29T00:02:23Z,66.0,Sense 2
2025-08-29T00:02:25Z,67.0,Sense 2
2025-08-29T00:02:27Z,69.0,Sense 2
2025-08-29T00:02:29Z,70.0,Sense 2
2025-08-29T00:02:31Z,71.0,Sense 2
2025-08-29T00:02:33Z,70.0,Sense 2
2025-08-29T00:02:35Z,74.0,Sense 2
2025-08-29T00:02:37Z,75.0,Sense 2
2025-08-29T00:02:38Z,73.0,Sense 2
2025-08-29T00:02:40Z,72.0,Sense 2
2025-08-29T00:02:43Z,72.0,Sense 2
2025-08-29T00:02:44Z,74.0,Sense 2
2025-08-29T00:02:46Z,75.0,Sense 2
2025-08-29T00:02:48Z,73.0,Sense 2
2025-08-29T00:02:50Z,72.0,Sense 2
2025-08-29T00:02:52Z,70.0,Sense 2
2025-08-29T00:02:54Z,67.0,Sense 2
2025-08-29T00:02:56Z,65.0,Sense 2
2025-08-29T00:02:58Z,64.0,Sense 2
2025-08-29T00:03:01Z,64.0,Sense 2
2025-08-29T00:03:02Z,64.0,Sense 2
2025-08-29T00:03:03Z,63.0,Sense 2
2025-08-29T00:03:05Z,62.0,Sense 2
2025-08-29T00:03:08Z,62.0,Sense 2
2025-08-29T00:03:09Z,63.0,Sense 2
2025-08-29T00:03:11Z,62.0,Sense 2
2025-08-29T00:03:14Z,62.0,Sense 2
2025-08-29T00:03:17Z,62.0,Sense 2
2025-08-29T00:03:19Z,62.0,Sense 2
2025-08-29T00:03:22Z,62.0,Sense 2
2025-08-29T00:03:23Z,63.0,Sense 2
2025-08-29T00:03:25Z,64.0,Sense 2
2025-08-29T00:03:26Z,65.0,Sense 2
2025-08-29T00:03:28Z,66.0,Sense 2
2025-08-29T00:03:31Z,66.0,Sense 2
2025-08-29T00:03:32Z,65.0,Sense 2
2025-08-29T00:03:34Z,64.0,Sense 2
2025-08-29T00:03:36Z,62.0,Sense 2
2025-08-29T00:03:39Z,62.0,Sense 2
2025-08-29T00:03:42Z,62.0,Sense 2
2025-08-29T00:03:44Z,61.0,Sense 2
2025-08-29T00:03:46Z,60.0,Sense 2
2025-08-29T00:03:48Z,59.0,Sense 2
2025-08-29T00:03:51Z,59.0,Sense 2
2025-08-29T00:03:54Z,59.0,Sense 2
2025-08-29T00:03:57Z,59.0,Sense 2
2025-08-29T00:04:00Z,59.0,Sense 2
2025-08-29T00:04:01Z,59.0,Sense 2
2025-08-29T00:04:03Z,60.0,Sense 2
2025-08-29T00:04:06Z,60.0,Sense 2
2025-08-29T00:04:09Z,60.0,Sense 2
2025-08-29T00:04:11Z,61.0,Sense 2
2025-08-29T00:04:14Z,61.0,Sense 2
2025-08-29T00:04:16Z,60.0,Sense 2
2025-08-29T00:04:18Z,59.0,Sense 2
2025-08-29T00:04:21Z,59.0,Sense 2
2025-08-29T00:04:22Z,58.0,Sense 2
2025-08-29T00:04:25Z,58.0,Sense 2
2025-08-29T00:04:28Z,59.0,Sense 2
2025-08-29T00:04:30Z,60.0,Sense 2
2025-08-29T00:04:33Z,60.0,Sense 2
2025-08-29T00:04:34Z,61.0,Sense 2
2025-08-29T00:04:37Z,61.0,Sense 2
2025-08-29T00:04:39Z,60.0,Sense 2
2025-08-29T00:04:42Z,60.0,Sense 2
2025-08-29T00:04:45Z,61.0,Sense 2
2025-08-29T00:04:47Z,62.0,Sense 2
2025-08-29T00:04:50Z,62.0,Sense 2
2025-08-29T00:04:53Z,62.0,Sense 2
2025-08-29T00:04:56Z,62.0,Sense 2
2025-08-29T00:04:59Z,62.0,Sense 2
2025-08-29T00:05:01Z,64.0,Sense 2
2025-08-29T00:05:02Z,66.0,Sense 2
2025-08-29T00:05:04Z,65.0,Sense 2
2025-08-29T00:05:06Z,64.0,Sense 2
2025-08-29T00:05:08Z,63.0,Sense 2
2025-08-29T00:05:10Z,62.0,Sense 2
2025-08-29T00:05:12Z,61.0,Sense 2
2025-08-29T00:05:14Z,60.0,Sense 2
2025-08-29T00:05:16Z,59.0,Sense 2
2025-08-29T00:05:19Z,59.0,Sense 2
2025-08-29T00:05:22Z,60.0,Sense 2
2025-08-29T00:05:25Z,60.0,Sense 2
2025-08-29T00:05:28Z,60.0,Sense 2
2025-08-29T00:05:31Z,60.0,Sense 2
2025-08-29T00:05:34Z,60.0,Sense 2
2025-08-29T00:05:37Z,60.0,Sense 2
2025-08-29T00:05:40Z,60.0,Sense 2
2025-08-29T00:05:43Z,60.0,Sense 2
2025-08-29T00:05:45Z,59.0,Sense 2
2025-08-29T00:05:48Z,59.0,Sense 2
2025-08-29T00:05:50Z,60.0,Sense 2
