timestamp,beats per minute,data source
2025-08-20T00:00:00Z,69.0,Sense 2
2025-08-20T00:00:02Z,70.0,Sense 2
2025-08-20T00:00:04Z,69.0,Sense 2
2025-08-20T00:00:06Z,69.0,Sense 2
2025-08-20T00:00:09Z,69.0,Sense 2
2025-08-20T00:00:10Z,70.0,Sense 2
2025-08-20T00:00:13Z,70.0,Sense 2
2025-08-20T00:00:14Z,71.0,Sense 2
2025-08-20T00:00:16Z,73.0,Sense 2
2025-08-20T00:00:18Z,74.0,Sense 2
2025-08-20T00:00:20Z,72.0,Sense 2
2025-08-20T00:00:21Z,71.0,Sense 2
2025-08-20T00:00:23Z,70.0,Sense 2
2025-08-20T00:00:26Z,70.0,Sense 2
2025-08-20T00:00:27Z,71.0,Sense 2
2025-08-20T00:00:29Z,69.0,Sense 2
2025-08-20T00:00:32Z,69.0,Sense 2
2025-08-20T00:00:35Z,69.0,Sense 2
2025-08-20T00:00:37Z,68.0,Sense 2
2025-08-20T00:00:39Z,68.0,Sense 2
2025-08-20T00:00:41Z,68.0,Sense 2
2025-08-20T00:00:44Z,68.0,Sense 2
2025-08-20T00:00:45Z,69.0,Sense 2
2025-08-20T00:00:48Z,68.0,Sense 2
2025-08-20T00:00:50Z,69.0,Sense 2
2025-08-20T00:00:52Z,68.0,Sense 2
2025-08-20T00:00:55Z,68.0,Sense 2
2025-08-20T00:00:56Z,69.0,Sense 2
2025-08-20T00:00:58Z,68.0,Sense 2
2025-08-20T00:01:00Z,69.0,Sense 2
2025-08-20T00:01:03Z,69.0,Sense 2
2025-08-20T00:01:04Z,68.0,Sense 2
2025-08-20T00:01:07Z,68.0,Sense 2
2025-08-20T00:01:08Z,69.0,Sense 2
2025-08-20T00:01:11Z,68.0,Sense 2
2025-08-20T00:01:13Z,69.0,Sense 2
2025-08-20T00:01:16Z,69.0,Sense 2
2025-08-20T00:01:19Z,70.0,Sense 2
2025-08-20T00:01:22Z,70.0,Sense 2
2025-08-20T00:01:25Z,71.0,Sense 2
2025-08-20T00:01:28Z,71.0,Sense 2
2025-08-20T00:01:31Z,70.0,Sense 2
2025-08-20T00:01:34Z,70.0,Sense 2
2025-08-20T00:01:37Z,70.0,Sense 2
2025-08-20T00:01:40Z,71.0,Sense 2
2025-08-20T00:01:43Z,71.0,Sense 2
2025-08-20T00:01:46Z,70.0,Sense 2
2025-08-20T00:01:49Z,70.0,Sense 2
2025-08-20T00:01:52Z,70.0,Sense 2
2025-08-20T00:01:54Z,72.0,Sense 2
2025-08-20T00:01:56Z,74.0,Sense 2
2025-08-20T00:01:59Z,73.0,Sense 2
2025-08-20T00:02:01Z,72.0,Sense 2
2025-08-20T00:02:03Z,73.0,Sense 2
2025-08-20T00:02:05Z,74.0,Sense 2
2025-08-20T00:02:07Z,74.0,Sense 2
2025-08-20T00:02:09Z,75.0,Sense 2
2025-08-20T00:02:12Z,75.0,Sense 2
2025-08-20T00:02:13Z,74.0,Sense 2
2025-08-20T00:02:16Z,74.0,Sense 2
2025-08-20T00:02:19Z,74.0,Sense 2
2025-08-20T00:02:21Z,74.0,Sense 2
2025-08-20T00:02:22Z,72.0,Sense 2
2025-08-20T00:02:25Z,72.0,Sense 2
2025-08-20T00:02:28Z,73.0,Sense 2
2025-08-20T00:02:30Z,72.0,Sense 2
2025-08-20T00:02:32Z,73.0,Sense 2
2025-08-20T00:02:35Z,73.0,Sense 2
2025-08-20T00:02:36Z,74.0,Sense 2
2025-08-20T00:02:39Z,74.0,Sense 2
2025-08-20T00:02:40Z,74.0,Sense 2
2025-08-20T00:02:42Z,73.0,Sense 2
2025-08-20T00:02:45Z,73.0,Sense 2
2025-08-20T00:02:47Z,73.0,Sense 2
2025-08-20T00:02:49Z,73.0,Sense 2
2025-08-20T00:02:52Z,73.0,Sense 2
2025-08-20T00:02:53Z,72.0,Sense 2
2025-08-20T00:02:55Z,72.0,Sense 2
2025-08-20T00:02:58Z,72.0,Sense 2
2025-08-20T00:03:01Z,72.0,Sense 2
2025-08-20T00:03:03Z,71.0,Sense 2
2025-08-20T00:03:05Z,70.0,Sense 2
2025-08-20T00:03:08Z,70.0,Sense 2
2025-08-20T00:03:10Z,71.0,Sense 2
2025-08-20T00:03:12Z,72.0,Sense 2
2025-08-20T00:03:15Z,72.0,Sense 2
2025-08-20T00:03:16Z,71.0,Sense 2
2025-08-20T00:03:18Z,72.0,Sense 2
2025-08-20T00:03:20Z,71.0,Sense 2
2025-08-20T00:03:23Z,71.0,Sense 2
2025-08-20T00:03:26Z,71.0,Sense 2
2025-08-20T00:03:29Z,71.0,Sense 2
2025-08-20T00:03:30Z,72.0,Sense 2
2025-08-20T00:03:32Z,71.0,Sense 2
2025-08-20T00:03:33Z,72.0,Sense 2
2025-08-20T00:03:35Z,72.0,Sense 2
2025-08-20T00:03:37Z,71.0,Sense 2
2025-08-20T00:03:40Z,71.0,Sense 2
2025-08-20T00:03:43Z,72.0,Sense 2
2025-08-20T00:03:45Z,73.0,Sense 2
2025-08-20T00:03:47Z,72.0,Sense 2
2025-08-20T00:03:49Z,72.0,Sense 2
2025-08-20T00:03:52Z,72.0,Sense 2
2025-08-20T00:03:55Z,72.0,Sense 2
2025-08-20T00:03:58Z,72.0,Sense 2
2025-08-20T00:04:01Z,72.0,Sense 2
2025-08-20T00:04:04Z,72.0,Sense 2
2025-08-20T00:04:06Z,71.0,Sense 2
2025-08-20T00:04:08Z,70.0,Sense 2
2025-08-20T00:04:10Z,71.0,Sense 2
2025-08-20T00:04:13Z,71.0,Sense 2
2025-08-20T00:04:16Z,72.0,Sense 2
2025-08-20T00:04:19Z,72.0,Sense 2
2025-08-20T00:04:22Z,72.0,Sense 2
2025-08-20T00:04:25Z,71.0,Sense 2
2025-08-20T00:04:27Z,72.0,Sense 2
2025-08-20T00:04:30Z,72.0,Sense 2
2025-08-20T00:04:31Z,71.0,Sense 2
2025-08-20T00:04:33Z,72.0,Sense 2
2025-08-20T00:04:36Z,72.0,Sense 2
2025-08-20T00:04:39Z,72.0,Sense 2
2025-08-20T00:04:42Z,72.0,Sense 2
2025-08-20T00:04:45Z,72.0,Sense 2
2025-08-20T00:04:48Z,72.0,Sense 2
2025-08-20T00:04:51Z,72.0,Sense 2
2025-08-20T00:04:52Z,71.0,Sense 2
2025-08-20T00:04:55Z,71.0,Sense 2
2025-08-20T00:04:56Z,70.0,Sense 2
2025-08-20T00:04:59Z,70.0,Sense 2
2025-08-20T00:05:02Z,70.0,Sense 2
2025-08-20T00:05:05Z,70.0,Sense 2
2025-08-20T00:05:08Z,71.0,Sense 2
2025-08-20T00:05:09Z,72.0,Sense 2
2025-08-20T00:05:12Z,72.0,Sense 2
2025-08-20T00:05:13Z,71.0,Sense 2
2025-08-20T00:05:15Z,70.0,Sense 2
2025-08-20T00:05:18Z,70.0,Sense 2
2025-08-20T00:05:21Z,70.0,Sense 2
2025-08-20T00:05:23Z,69.0,Sense 2
2025-08-20T00:05:26Z,69.0,Sense 2
2025-08-20T00:05:27Z,69.0,Sense 2
2025-08-20T00:05:29Z,68.0,Sense 2
2025-08-20T00:05:32Z,68.0,Sense 2
2025-08-20T00:05:35Z,68.0,Sense 2
2025-08-20T00:05:38Z,69.0,Sense 2
2025-08-20T00:05:40Z,70.0,Sense 2
2025-08-20T00:05:42Z,72.0,Sense 2
2025-08-20T00:05:44Z,74.0,Sense 2
2025-08-20T00:05:46Z,75.0,Sense 2
