timestamp,beats per minute,data source
2025-08-21T00:02:41Z,69.0,Sense 2
2025-08-21T00:02:44Z,69.0,Sense 2
2025-08-21T00:02:45Z,70.0,Sense 2
2025-08-21T00:02:47Z,68.0,Sense 2
2025-08-21T00:02:50Z,69.0,Sense 2
2025-08-21T00:02:53Z,69.0,Sense 2
2025-08-21T00:02:56Z,67.0,Sense 2
2025-08-21T00:02:58Z,68.0,Sense 2
2025-08-21T00:03:00Z,67.0,Sense 2
2025-08-21T00:03:02Z,68.0,Sense 2
2025-08-21T00:03:04Z,65.0,Sense 2
2025-08-21T00:03:06Z,63.0,Sense 2
2025-08-21T00:03:08Z,64.0,Sense 2
2025-08-21T00:03:10Z,66.0,Sense 2
2025-08-21T00:03:12Z,68.0,Sense 2
2025-08-21T00:03:14Z,70.0,Sense 2
2025-08-21T00:03:17Z,72.0,Sense 2
2025-08-21T00:03:19Z,67.0,Sense 2
2025-08-21T00:03:21Z,65.0,Sense 2
2025-08-21T00:03:24Z,65.0,Sense 2
2025-08-21T00:03:27Z,64.0,Sense 2
2025-08-21T00:03:29Z,65.0,Sense 2
2025-08-21T00:03:31Z,64.0,Sense 2
2025-08-21T00:03:34Z,64.0,Sense 2
2025-08-21T00:03:35Z,64.0,Sense 2
2025-08-21T00:03:38Z,64.0,Sense 2
2025-08-21T00:03:41Z,64.0,Sense 2
2025-08-21T00:03:42Z,64.0,Sense 2
2025-08-21T00:03:45Z,64.0,Sense 2
2025-08-21T00:03:48Z,64.0,Sense 2
2025-08-21T00:03:51Z,64.0,Sense 2
2025-08-21T00:03:52Z,64.0,Sense 2
2025-08-21T00:03:54Z,66.0,Sense 2
2025-08-21T00:03:56Z,66.0,Sense 2
2025-08-21T00:03:58Z,67.0,Sense 2
2025-08-21T00:04:00Z,68.0,Sense 2
2025-08-21T00:04:02Z,69.0,Sense 2
2025-08-21T00:04:03Z,70.0,Sense 2
2025-08-21T00:04:05Z,70.0,Sense 2
2025-08-21T00:04:08Z,70.0,Sense 2
2025-08-21T00:04:09Z,71.0,Sense 2
2025-08-21T00:04:11Z,70.0,Sense 2
2025-08-21T00:04:13Z,69.0,Sense 2
2025-08-21T00:04:16Z,69.0,Sense 2
2025-08-21T00:04:19Z,68.0,Sense 2
2025-08-21T00:04:21Z,66.0,Sense 2
2025-08-21T00:04:24Z,66.0,Sense 2
2025-08-21T00:04:26Z,65.0,Sense 2
2025-08-21T00:04:29Z,65.0,Sense 2
2025-08-21T00:04:32Z,66.0,Sense 2
2025-08-21T00:04:35Z,66.0,Sense 2
2025-08-21T00:04:38Z,67.0,Sense 2
2025-08-21T00:04:40Z,68.0,Sense 2
2025-08-21T00:04:43Z,68.0,Sense 2
2025-08-21T00:04:44Z,69.0,Sense 2
2025-08-21T00:04:46Z,68.0,Sense 2
2025-08-21T00:04:49Z,68.0,Sense 2
2025-08-21T00:04:52Z,68.0,Sense 2
2025-08-21T00:04:55Z,68.0,Sense 2
2025-08-21T00:04:58Z,68.0,Sense 2
2025-08-21T00:04:59Z,67.0,Sense 2
2025-08-21T00:05:01Z,68.0,Sense 2
2025-08-21T00:05:03Z,67.0,Sense 2
2025-08-21T00:05:06Z,67.0,Sense 2
2025-08-21T00:05:07Z,68.0,Sense 2
2025-08-21T00:05:10Z,68.0,Sense 2
2025-08-21T00:05:13Z,69.0,Sense 2
2025-08-21T00:05:14Z,70.0,Sense 2
2025-08-21T00:05:16Z,69.0,Sense 2
2025-08-21T00:05:18Z,73.0,Sense 2
2025-08-21T00:05:20Z,71.0,Sense 2
2025-08-21T00:05:22Z,70.0,Sense 2
2025-08-21T00:05:24Z,72.0,Sense 2
2025-08-21T00:05:27Z,72.0,Sense 2
2025-08-21T00:05:28Z,73.0,Sense 2
2025-08-21T00:05:30Z,69.0,Sense 2
2025-08-21T00:05:32Z,67.0,Sense 2
2025-08-21T00:05:34Z,66.0,Sense 2
2025-08-21T00:05:36Z,67.0,Sense 2
2025-08-21T00:05:38Z,66.0,Sense 2
2025-08-21T00:05:39Z,67.0,Sense 2
2025-08-21T00:05:41Z,68.0,Sense 2
2025-08-21T00:05:44Z,68.0,Sense 2
2025-08-21T00:05:45Z,70.0,Sense 2
2025-08-21T00:05:47Z,73.0,Sense 2
2025-08-21T00:05:49Z,70.0,Sense 2
2025-08-21T00:05:51Z,69.0,Sense 2
2025-08-21T00:05:53Z,73.0,Sense 2
2025-08-21T00:05:55Z,69.0,Sense 2
2025-08-21T00:05:57Z,71.0,Sense 2
2025-08-21T00:05:59Z,75.0,Sense 2
2025-08-21T00:06:01Z,85.0,Sense 2
2025-08-21T00:06:02Z,88.0,Sense 2
2025-08-21T00:06:04Z,85.0,Sense 2
2025-08-21T00:06:06Z,77.0,Sense 2
2025-08-21T00:06:08Z,69.0,Sense 2
2025-08-21T00:06:10Z,67.0,Sense 2
2025-08-21T00:06:12Z,68.0,Sense 2
2025-08-21T00:06:14Z,67.0,Sense 2
2025-08-21T00:06:16Z,68.0,Sense 2
2025-08-21T00:06:19Z,68.0,Sense 2
2025-08-21T00:06:20Z,66.0,Sense 2
2025-08-21T00:06:23Z,66.0,Sense 2
2025-08-21T00:06:26Z,66.0,Sense 2
2025-08-21T00:06:27Z,65.0,Sense 2
2025-08-21T00:06:30Z,65.0,Sense 2
2025-08-21T00:06:33Z,66.0,Sense 2
2025-08-21T00:06:35Z,66.0,Sense 2
2025-08-21T00:06:37Z,67.0,Sense 2
2025-08-21T00:06:39Z,70.0,Sense 2
2025-08-21T00:06:41Z,68.0,Sense 2
2025-08-21T00:06:43Z,66.0,Sense 2
2025-08-21T00:06:46Z,66.0,Sense 2
2025-08-21T00:06:49Z,66.0,Sense 2
2025-08-21T00:06:50Z,68.0,Sense 2
2025-08-21T00:06:52Z,69.0,Sense 2
2025-08-21T00:06:54Z,70.0,Sense 2
2025-08-21T00:06:56Z,71.0,Sense 2
2025-08-21T00:06:58Z,70.0,Sense 2
2025-08-21T00:07:01Z,70.0,Sense 2
2025-08-21T00:07:04Z,70.0,Sense 2
2025-08-21T00:07:07Z,70.0,Sense 2
2025-08-21T00:07:10Z,70.0,Sense 2
2025-08-21T00:07:13Z,70.0,Sense 2
2025-08-21T00:07:14Z,71.0,Sense 2
2025-08-21T00:07:17Z,72.0,Sense 2
2025-08-21T00:07:19Z,71.0,Sense 2
2025-08-21T00:07:21Z,70.0,Sense 2
2025-08-21T00:07:23Z,68.0,Sense 2
2025-08-21T00:07:26Z,68.0,Sense 2
2025-08-21T00:07:27Z,69.0,Sense 2
2025-08-21T00:07:30Z,69.0,Sense 2
2025-08-21T00:07:31Z,68.0,Sense 2
2025-08-21T00:07:34Z,68.0,Sense 2
2025-08-21T00:07:35Z,68.0,Sense 2
2025-08-21T00:07:38Z,68.0,Sense 2
2025-08-21T00:07:41Z,68.0,Sense 2
2025-08-21T00:07:42Z,67.0,Sense 2
2025-08-21T00:07:45Z,67.0,Sense 2
2025-08-21T00:07:48Z,67.0,Sense 2
2025-08-21T00:07:50Z,66.0,Sense 2
2025-08-21T00:07:53Z,66.0,Sense 2
2025-08-21T00:07:56Z,66.0,Sense 2
2025-08-21T00:07:59Z,66.0,Sense 2
2025-08-21T00:08:02Z,66.0,Sense 2
2025-08-21T00:08:05Z,66.0,Sense 2
2025-08-21T00:08:08Z,66.0,Sense 2
2025-08-21T00:08:11Z,67.0,Sense 2
2025-08-21T00:08:13Z,68.0,Sense 2
2025-08-21T00:08:16Z,68.0,Sense 2
