timestamp,beats per minute,data source
2025-08-30T00:00:02Z,59.0,Sense 2
2025-08-30T00:00:05Z,59.0,Sense 2
2025-08-30T00:00:06Z,61.0,Sense 2
2025-08-30T00:00:08Z,64.0,Sense 2
2025-08-30T00:00:10Z,65.0,Sense 2
2025-08-30T00:00:12Z,64.0,Sense 2
2025-08-30T00:00:14Z,68.0,Sense 2
2025-08-30T00:00:16Z,66.0,Sense 2
2025-08-30T00:00:19Z,66.0,Sense 2
2025-08-30T00:00:20Z,69.0,Sense 2
2025-08-30T00:00:23Z,69.0,Sense 2
2025-08-30T00:00:24Z,68.0,Sense 2
2025-08-30T00:00:25Z,66.0,Sense 2
2025-08-30T00:00:27Z,67.0,Sense 2
2025-08-30T00:00:29Z,64.0,Sense 2
2025-08-30T00:00:32Z,64.0,Sense 2
2025-08-30T00:00:33Z,63.0,Sense 2
2025-08-30T00:00:36Z,63.0,Sense 2
2025-08-30T00:00:37Z,64.0,Sense 2
2025-08-30T00:00:39Z,62.0,Sense 2
2025-08-30T00:00:41Z,61.0,Sense 2
2025-08-30T00:00:43Z,59.0,Sense 2
2025-08-30T00:00:45Z,58.0,Sense 2
2025-08-30T00:00:47Z,57.0,Sense 2
2025-08-30T00:00:50Z,56.0,Sense 2
2025-08-30T00:00:52Z,57.0,Sense 2
2025-08-30T00:00:55Z,57.0,Sense 2
2025-08-30T00:00:56Z,56.0,Sense 2
2025-08-30T00:00:59Z,56.0,Sense 2
2025-08-30T00:01:02Z,56.0,Sense 2
2025-08-30T00:01:05Z,56.0,Sense 2
2025-08-30T00:01:08Z,56.0,Sense 2
2025-08-30T00:01:11Z,56.0,Sense 2
2025-08-30T00:01:14Z,56.0,Sense 2
2025-08-30T00:01:17Z,56.0,Sense 2
2025-08-30T00:01:20Z,56.0,Sense 2
2025-08-30T00:01:23Z,56.0,Sense 2
2025-08-30T00:01:26Z,56.0,Sense 2
2025-08-30T00:01:29Z,56.0,Sense 2
2025-08-30T00:01:31Z,57.0,Sense 2
2025-08-30T00:01:33Z,58.0,Sense 2
2025-08-30T00:01:35Z,58.0,Sense 2
2025-08-30T00:01:36Z,59.0,Sense 2
2025-08-30T00:01:38Z,61.0,Sense 2
2025-08-30T00:01:40Z,63.0,Sense 2
2025-08-30T00:01:42Z,69.0,Sense 2
2025-08-30T00:01:44Z,71.0,Sense 2
2025-08-30T00:01:46Z,70.0,Sense 2
2025-08-30T00:01:48Z,68.0,Sense 2
2025-08-30T00:01:50Z,66.0,Sense 2
2025-08-30T00:01:52Z,64.0,Sense 2
2025-08-30T00:01:54Z,63.0,Sense 2
2025-08-30T00:01:56Z,62.0,Sense 2
2025-08-30T00:01:58Z,61.0,Sense 2
2025-08-30T00:02:00Z,60.0,Sense 2
2025-08-30T00:02:03Z,59.0,Sense 2
2025-08-30T00:02:06Z,59.0,Sense 2
2025-08-30T00:02:07Z,60.0,Sense 2
2025-08-30T00:02:10Z,60.0,Sense 2
2025-08-30T00:02:11Z,59.0,Sense 2
2025-08-30T00:02:14Z,59.0,Sense 2
2025-08-30T00:02:15Z,60.0,Sense 2
2025-08-30T00:02:18Z,60.0,Sense 2
2025-08-30T00:02:19Z,61.0,Sense 2
2025-08-30T00:02:21Z,62.0,Sense 2
2025-08-30T00:02:23Z,61.0,Sense 2
2025-08-30T00:02:24Z,60.0,Sense 2
2025-08-30T00:02:27Z,60.0,Sense 2
2025-08-30T00:02:30Z,60.0,Sense 2
2025-08-30T00:02:33Z,60.0,Sense 2
2025-08-30T00:02:36Z,60.0,Sense 2
2025-08-30T00:02:39Z,60.0,Sense 2
2025-08-30T00:02:42Z,60.0,Sense 2
2025-08-30T00:02:45Z,60.0,Sense 2
2025-08-30T00:02:46Z,60.0,Sense 2
2025-08-30T00:02:48Z,61.0,Sense 2
2025-08-30T00:02:49Z,61.0,Sense 2
2025-08-30T00:02:51Z,61.0,Sense 2
2025-08-30T00:02:54Z,61.0,Sense 2
2025-08-30T00:02:55Z,60.0,Sense 2
2025-08-30T00:02:58Z,60.0,Sense 2
2025-08-30T00:03:01Z,60.0,Sense 2
2025-08-30T00:03:04Z,60.0,Sense 2
2025-08-30T00:03:07Z,60.0,Sense 2
2025-08-30T00:03:10Z,60.0,Sense 2
2025-08-30T00:03:13Z,60.0,Sense 2
2025-08-30T00:03:14Z,59.0,Sense 2
2025-08-30T00:03:17Z,59.0,Sense 2
2025-08-30T00:03:18Z,60.0,Sense 2
2025-08-30T00:03:21Z,60.0,Sense 2
2025-08-30T00:03:24Z,60.0,Sense 2
2025-08-30T00:03:27Z,60.0,Sense 2
2025-08-30T00:03:30Z,60.0,Sense 2
2025-08-30T00:03:33Z,60.0,Sense 2
2025-08-30T00:03:36Z,60.0,Sense 2
2025-08-30T00:03:39Z,60.0,Sense 2
2025-08-30T00:03:42Z,60.0,Sense 2
2025-08-30T00:03:45Z,60.0,Sense 2
2025-08-30T00:03:48Z,60.0,Sense 2
2025-08-30T00:03:51Z,60.0,Sense 2
2025-08-30T00:03:54Z,60.0,Sense 2
2025-08-30T00:03:55Z,60.0,Sense 2
2025-08-30T00:03:58Z,60.0,Sense 2
2025-08-30T00:04:01Z,60.0,Sense 2
2025-08-30T00:04:02Z,61.0,Sense 2
2025-08-30T00:04:05Z,61.0,Sense 2
2025-08-30T00:04:08Z,62.0,Sense 2
2025-08-30T00:04:10Z,61.0,Sense 2
2025-08-30T00:04:13Z,61.0,Sense 2
2025-08-30T00:04:16Z,60.0,Sense 2
2025-08-30T00:04:19Z,60.0,Sense 2
2025-08-30T00:04:22Z,60.0,Sense 2
2025-08-30T00:04:25Z,60.0,Sense 2
2025-08-30T00:04:28Z,60.0,Sense 2
2025-08-30T00:04:31Z,60.0,Sense 2
2025-08-30T00:04:34Z,60.0,Sense 2
2025-08-30T00:04:37Z,60.0,Sense 2
2025-08-30T00:04:40Z,60.0,Sense 2
2025-08-30T00:04:43Z,60.0,Sense 2
2025-08-30T00:04:46Z,59.0,Sense 2
2025-08-30T00:04:49Z,59.0,Sense 2
2025-08-30T00:04:50Z,60.0,Sense 2
2025-08-30T00:04:53Z,60.0,Sense 2
2025-08-30T00:04:56Z,60.0,Sense 2
2025-08-30T00:04:59Z,60.0,Sense 2
2025-08-30T00:05:02Z,60.0,Sense 2
2025-08-30T00:05:05Z,60.0,Sense 2
2025-08-30T00:05:08Z,60.0,Sense 2
2025-08-30T00:05:09Z,60.0,Sense 2
2025-08-30T00:05:12Z,60.0,Sense 2
2025-08-30T00:05:15Z,60.0,Sense 2
2025-08-30T00:05:17Z,59.0,Sense 2
2025-08-30T00:05:20Z,59.0,Sense 2
2025-08-30T00:05:21Z,60.0,Sense 2
2025-08-30T00:05:24Z,60.0,Sense 2
2025-08-30T00:05:27Z,60.0,Sense 2
2025-08-30T00:05:30Z,60.0,Sense 2
2025-08-30T00:05:31Z,59.0,Sense 2
2025-08-30T00:05:32Z,58.0,Sense 2
2025-08-30T00:05:34Z,58.0,Sense 2
2025-08-30T00:05:37Z,58.0,Sense 2
2025-08-30T00:05:40Z,58.0,Sense 2
2025-08-30T00:05:43Z,58.0,Sense 2
