timestamp,value
2025-08-29T00:00:36Z,93.6
2025-08-29T00:01:36Z,91.7
2025-08-29T00:02:36Z,50.0
2025-08-29T00:03:36Z,88.0
2025-08-29T00:04:36Z,85.8
2025-08-29T00:05:36Z,84.1
2025-08-29T00:06:36Z,83.7
2025-08-29T00:07:36Z,50.0
2025-08-29T00:08:36Z,84.4
2025-08-29T00:09:36Z,85.0
2025-08-29T00:10:36Z,86.4
2025-08-29T00:11:36Z,87.9
2025-08-29T00:12:36Z,86.8
2025-08-29T00:13:36Z,85.1
2025-08-29T00:14:36Z,84.0
2025-08-29T00:15:36Z,83.5
2025-08-29T00:16:36Z,81.1
2025-08-29T00:17:36Z,82.0
2025-08-29T00:18:36Z,82.8
2025-08-29T00:19:36Z,50.0
2025-08-29T00:20:36Z,83.0
2025-08-29T00:21:36Z,84.8
2025-08-29T00:22:36Z,50.0
2025-08-29T00:23:36Z,87.0
2025-08-29T00:24:36Z,86.6
2025-08-29T00:25:36Z,87.6
2025-08-29T00:26:36Z,88.2
2025-08-29T00:27:36Z,88.1
2025-08-29T00:28:36Z,88.5
2025-08-29T00:29:36Z,88.6
2025-08-29T00:30:36Z,89.2
2025-08-29T00:31:36Z,89.1
2025-08-29T00:32:36Z,88.8
2025-08-29T00:33:36Z,89.5
2025-08-29T00:34:36Z,88.1
2025-08-29T00:35:36Z,88.5
2025-08-29T00:36:36Z,88.6
2025-08-29T00:37:36Z,88.8
2025-08-29T00:38:36Z,88.2
2025-08-29T00:39:36Z,88.2
2025-08-29T00:40:36Z,88.2
2025-08-29T00:41:36Z,88.8
2025-08-29T00:42:36Z,88.8
2025-08-29T00:43:36Z,89.2
2025-08-29T00:44:36Z,89.5
2025-08-29T00:45:36Z,88.5
2025-08-29T00:46:36Z,88.6
2025-08-29T00:47:36Z,89.2
2025-08-29T00:48:36Z,88.7
2025-08-29T00:49:36Z,87.0
2025-08-29T00:50:36Z,86.7
2025-08-29T00:51:36Z,85.1
2025-08-29T00:52:36Z,85.2
2025-08-29T00:53:36Z,85.8
2025-08-29T00:54:36Z,86.6
2025-08-29T00:55:36Z,88.0
2025-08-29T00:56:36Z,88.0
2025-08-29T00:57:36Z,86.8
2025-08-29T00:58:36Z,87.2
2025-08-29T00:59:36Z,87.2
2025-08-29T01:00:36Z,87.1
2025-08-29T01:01:36Z,86.7
2025-08-29T01:02:36Z,85.5
2025-08-29T01:03:36Z,85.6
2025-08-29T01:04:36Z,85.9
2025-08-29T01:05:36Z,50.0
2025-08-29T01:06:36Z,86.9
2025-08-29T01:07:36Z,50.0
2025-08-29T01:08:36Z,86.1
2025-08-29T01:09:36Z,85.8
2025-08-29T01:10:36Z,85.9
2025-08-29T01:11:36Z,85.4
2025-08-29T01:12:36Z,86.7
2025-08-29T01:13:36Z,86.4
2025-08-29T01:14:36Z,86.4
2025-08-29T01:15:36Z,50.0
2025-08-29T01:16:36Z,86.9
2025-08-29T01:17:36Z,50.0
2025-08-29T01:18:36Z,91.6
2025-08-29T01:19:36Z,94.1
2025-08-29T01:20:36Z,96.9
2025-08-29T01:21:36Z,97.4
2025-08-29T01:22:36Z,97.6
2025-08-29T01:23:36Z,98.2
2025-08-29T01:24:36Z,50.0
2025-08-29T01:25:36Z,96.2
2025-08-29T01:26:36Z,92.9
2025-08-29T01:27:36Z,88.8
2025-08-29T01:28:36Z,86.7
2025-08-29T01:29:36Z,85.4
2025-08-29T01:30:36Z,50.0
2025-08-29T01:31:36Z,86.2
2025-08-29T01:32:36Z,88.7
2025-08-29T01:33:36Z,50.0
2025-08-29T01:34:36Z,91.1
2025-08-29T01:35:36Z,92.5
2025-08-29T01:36:36Z,93.2
2025-08-29T01:37:36Z,50.0
2025-08-29T01:38:36Z,93.9
2025-08-29T01:39:36Z,50.0
2025-08-29T01:40:36Z,94.6
2025-08-29T01:41:36Z,96.1
2025-08-29T01:42:36Z,96.9
2025-08-29T01:43:36Z,96.8
2025-08-29T01:44:36Z,97.6
2025-08-29T01:45:36Z,97.7
2025-08-29T01:46:36Z,97.2
2025-08-29T01:47:36Z,96.7
2025-08-29T01:48:36Z,96.7
2025-08-29T01:49:36Z,97.1
2025-08-29T01:50:36Z,97.4
2025-08-29T01:51:36Z,95.7
2025-08-29T01:52:36Z,50.0
2025-08-29T01:53:36Z,94.3
2025-08-29T01:54:36Z,91.7
2025-08-29T01:55:36Z,89.6
2025-08-29T01:56:36Z,50.0
2025-08-29T01:57:36Z,87.6
2025-08-29T01:58:36Z,86.0
2025-08-29T01:59:36Z,86.2
2025-08-29T02:00:36Z,50.0
2025-08-29T02:01:36Z,87.2
2025-08-29T02:02:36Z,87.5
2025-08-29T02:03:36Z,88.9
2025-08-29T02:04:36Z,89.4
2025-08-29T02:05:36Z,50.0
2025-08-29T02:06:36Z,91.0
2025-08-29T02:07:36Z,93.2
2025-08-29T02:08:36Z,50.0
2025-08-29T02:09:36Z,50.0
2025-08-29T02:10:36Z,95.0
2025-08-29T02:11:36Z,95.8
2025-08-29T02:12:36Z,95.2
2025-08-29T02:13:36Z,95.8
2025-08-29T02:14:36Z,50.0
2025-08-29T02:15:36Z,50.0
2025-08-29T02:16:36Z,91.0
2025-08-29T02:17:36Z,87.3
2025-08-29T02:18:36Z,84.4
2025-08-29T02:19:36Z,50.0
2025-08-29T02:20:36Z,50.0
2025-08-29T02:21:36Z,83.6
2025-08-29T02:22:36Z,86.0
2025-08-29T02:23:36Z,86.5
2025-08-29T02:24:36Z,88.0
2025-08-29T02:25:36Z,50.0
2025-08-29T02:26:36Z,50.0
2025-08-29T02:27:36Z,50.0
2025-08-29T02:28:36Z,50.0
2025-08-29T02:29:36Z,50.0
2025-08-29T02:30:36Z,50.0
2025-08-29T02:31:36Z,50.0
2025-08-29T02:32:36Z,50.0
2025-08-29T02:33:36Z,50.0
2025-08-29T03:42:06Z,50.0
2025-08-29T03:43:06Z,50.0
2025-08-29T03:44:06Z,50.0
2025-08-29T03:45:06Z,50.0
2025-08-29T03:46:06Z,50.0
2025-08-29T03:47:06Z,50.0
2025-08-29T18:30:35Z,50.0
2025-08-29T18:31:35Z,50.0
2025-08-29T18:32:35Z,50.0
2025-08-29T18:33:35Z,50.0
2025-08-29T18:34:35Z,50.0
2025-08-29T18:35:35Z,50.0
2025-08-29T18:36:35Z,50.0
2025-08-29T18:37:35Z,50.0
2025-08-29T21:03:03Z,100.0
2025-08-29T21:04:03Z,50.0
2025-08-29T21:05:03Z,96.0
2025-08-29T21:06:03Z,94.6
2025-08-29T21:07:03Z,93.6
2025-08-29T21:08:03Z,92.7
2025-08-29T21:09:03Z,50.0
2025-08-29T21:10:03Z,93.4
2025-08-29T21:11:03Z,50.0
2025-08-29T21:12:03Z,93.2
2025-08-29T21:13:03Z,91.8
2025-08-29T21:14:03Z,90.9
2025-08-29T21:15:03Z,91.2
2025-08-29T21:16:03Z,92.0
2025-08-29T21:17:03Z,93.1
2025-08-29T21:18:03Z,94.1
2025-08-29T21:19:03Z,94.7
2025-08-29T21:20:03Z,95.2
2025-08-29T21:21:03Z,95.2
2025-08-29T21:22:03Z,94.3
2025-08-29T21:23:03Z,92.1
2025-08-29T21:24:03Z,91.3
2025-08-29T21:25:03Z,89.9
2025-08-29T21:26:03Z,89.8
2025-08-29T21:27:03Z,90.1
2025-08-29T21:28:03Z,50.0
2025-08-29T21:29:03Z,50.0
2025-08-29T21:30:03Z,50.0
2025-08-29T21:31:03Z,91.5
2025-08-29T21:32:03Z,92.2
2025-08-29T21:33:03Z,92.9
2025-08-29T21:34:03Z,93.1
2025-08-29T21:35:03Z,93.1
2025-08-29T21:36:03Z,93.5
2025-08-29T21:37:03Z,94.1
2025-08-29T21:38:03Z,94.7
2025-08-29T21:39:03Z,94.5
2025-08-29T21:40:03Z,94.5
2025-08-29T21:41:03Z,94.9
2025-08-29T21:42:03Z,95.3
2025-08-29T21:43:03Z,50.0
2025-08-29T21:44:03Z,94.2
2025-08-29T21:45:03Z,92.4
2025-08-29T21:46:03Z,90.6
2025-08-29T21:47:03Z,88.7
2025-08-29T21:48:03Z,88.0
2025-08-29T21:49:03Z,87.8
2025-08-29T21:50:03Z,87.5
2025-08-29T21:51:03Z,50.0
2025-08-29T21:52:03Z,87.9
2025-08-29T21:53:03Z,88.9
2025-08-29T21:54:03Z,90.1
2025-08-29T21:55:03Z,92.4
2025-08-29T21:56:03Z,93.3
2025-08-29T21:57:03Z,50.0
2025-08-29T21:58:03Z,93.5
2025-08-29T21:59:03Z,92.7
2025-08-29T22:00:03Z,93.0
2025-08-29T22:01:03Z,93.1
2025-08-29T22:02:03Z,93.0
2025-08-29T22:03:03Z,93.1
2025-08-29T22:04:03Z,93.6
2025-08-29T22:05:03Z,93.7
2025-08-29T22:06:03Z,50.0
2025-08-29T22:07:03Z,93.2
2025-08-29T22:08:03Z,91.7
2025-08-29T22:09:03Z,91.4
2025-08-29T22:10:03Z,91.4
