timestamp,value
2025-07-18T09:54:05Z,50.0
2025-07-18T09:55:05Z,50.0
2025-07-18T09:56:05Z,50.0
2025-07-18T09:57:05Z,50.0
2025-07-18T09:58:05Z,50.0
2025-07-18T09:59:05Z,50.0
2025-07-18T13:44:03Z,83.7
2025-07-18T13:45:03Z,82.3
2025-07-18T13:46:03Z,83.2
2025-07-18T13:47:03Z,84.1
2025-07-18T13:48:03Z,82.6
2025-07-18T13:49:03Z,83.6
2025-07-18T13:50:03Z,80.0
2025-07-18T13:51:03Z,80.1
2025-07-18T13:52:03Z,80.2
2025-07-18T13:53:03Z,80.5
2025-07-18T13:54:03Z,84.3
2025-07-18T13:55:03Z,50.0
2025-07-18T13:56:03Z,50.0
2025-07-18T13:57:03Z,78.6
2025-07-18T13:58:03Z,50.0
2025-07-18T13:59:03Z,50.0
2025-07-18T14:00:03Z,76.9
2025-07-18T14:01:03Z,79.3
2025-07-18T14:02:03Z,81.2
2025-07-18T14:03:03Z,81.2
2025-07-18T14:04:03Z,79.0
2025-07-18T14:05:03Z,77.6
2025-07-18T14:06:03Z,77.3
2025-07-18T14:07:03Z,77.1
2025-07-18T14:08:03Z,77.7
2025-07-18T14:09:03Z,77.1
2025-07-18T14:10:03Z,76.8
2025-07-18T14:11:03Z,50.0
2025-07-18T14:12:03Z,76.3
2025-07-18T14:13:03Z,76.0
2025-07-18T14:14:03Z,77.2
2025-07-18T14:15:03Z,75.7
2025-07-18T14:16:03Z,76.1
2025-07-18T14:17:03Z,77.7
2025-07-18T14:18:03Z,77.0
2025-07-18T14:19:03Z,77.0
2025-07-18T14:20:03Z,77.2
2025-07-18T14:21:03Z,79.6
2025-07-18T14:22:03Z,79.2
2025-07-18T14:23:03Z,77.3
2025-07-18T14:24:03Z,78.5
2025-07-18T14:25:03Z,78.8
2025-07-18T14:26:03Z,80.3
2025-07-18T14:27:03Z,81.4
2025-07-18T14:28:03Z,83.4
2025-07-18T14:29:03Z,82.8
2025-07-18T14:30:03Z,82.8
2025-07-18T14:31:03Z,80.9
2025-07-18T14:32:03Z,78.6
2025-07-18T14:33:03Z,77.7
2025-07-18T14:34:03Z,77.1
2025-07-18T14:35:03Z,77.0
2025-07-18T14:36:03Z,78.1
2025-07-18T14:37:03Z,77.1
2025-07-18T14:38:03Z,77.3
2025-07-18T14:39:03Z,77.8
2025-07-18T14:40:03Z,79.0
2025-07-18T14:41:03Z,79.4
2025-07-18T14:42:03Z,80.8
2025-07-18T14:43:03Z,82.6
2025-07-18T14:44:03Z,82.7
2025-07-18T14:45:03Z,80.3
2025-07-18T14:46:03Z,79.0
2025-07-18T14:47:03Z,78.0
2025-07-18T14:48:03Z,77.6
2025-07-18T14:49:03Z,78.4
2025-07-18T14:50:03Z,78.4
2025-07-18T14:51:03Z,78.0
2025-07-18T14:52:03Z,77.2
