timestamp,value
2025-07-29T08:19:38Z,50.0
2025-07-29T08:20:38Z,96.9
2025-07-29T08:21:38Z,97.1
2025-07-29T08:22:38Z,96.8
2025-07-29T08:23:38Z,96.5
2025-07-29T08:27:34Z,95.2
2025-07-29T08:28:34Z,96.0
2025-07-29T08:29:34Z,96.3
2025-07-29T08:30:34Z,96.0
2025-07-29T08:31:34Z,50.0
2025-07-29T08:32:34Z,50.0
2025-07-29T08:33:34Z,50.0
2025-07-29T08:34:34Z,50.0
2025-07-29T15:21:06Z,50.0
2025-07-29T15:22:06Z,50.0
2025-07-29T15:23:06Z,90.3
2025-07-29T15:24:06Z,91.7
2025-07-29T15:25:06Z,92.7
2025-07-29T15:28:35Z,98.5
2025-07-29T15:29:35Z,97.7
2025-07-29T15:30:35Z,96.9
2025-07-29T15:31:35Z,96.3
2025-07-29T15:32:35Z,96.0
2025-07-29T15:33:35Z,95.6
2025-07-29T15:34:35Z,95.3
2025-07-29T15:35:35Z,95.1
2025-07-29T15:36:35Z,95.1
2025-07-29T15:37:35Z,95.0
2025-07-29T15:38:35Z,94.8
2025-07-29T15:39:35Z,94.5
2025-07-29T15:40:35Z,94.4
2025-07-29T15:41:35Z,94.3
2025-07-29T15:42:35Z,94.4
2025-07-29T15:43:35Z,94.2
2025-07-29T15:44:35Z,93.9
2025-07-29T15:45:35Z,93.8
2025-07-29T15:46:35Z,93.8
2025-07-29T15:47:35Z,93.8
2025-07-29T15:48:35Z,93.8
2025-07-29T15:49:35Z,93.8
2025-07-29T15:50:35Z,93.4
2025-07-29T15:51:35Z,93.2
2025-07-29T15:52:35Z,92.8
2025-07-29T15:53:35Z,92.5
2025-07-29T15:54:35Z,92.4
2025-07-29T15:55:35Z,92.2
2025-07-29T15:56:35Z,92.0
2025-07-29T15:57:35Z,91.8
2025-07-29T15:58:35Z,91.8
2025-07-29T15:59:35Z,91.5
2025-07-29T16:00:35Z,91.6
2025-07-29T16:01:35Z,91.8
