timestamp,value
2025-08-18T02:17:37Z,92.8
2025-08-18T02:18:37Z,93.7
2025-08-18T02:19:37Z,50.0
2025-08-18T02:20:37Z,94.9
2025-08-18T02:21:37Z,50.0
2025-08-18T02:22:37Z,50.0
2025-08-18T02:23:37Z,50.0
2025-08-18T02:24:37Z,50.0
2025-08-18T02:25:37Z,94.5
2025-08-18T02:26:37Z,92.8
2025-08-18T02:27:37Z,50.0
2025-08-18T02:28:37Z,92.8
2025-08-18T02:29:37Z,92.7
2025-08-18T02:30:37Z,93.0
2025-08-18T02:31:37Z,50.0
2025-08-18T02:32:37Z,50.0
2025-08-18T02:33:37Z,50.0
2025-08-18T02:34:37Z,93.7
2025-08-18T02:35:37Z,94.2
2025-08-18T02:36:37Z,95.0
2025-08-18T02:37:37Z,50.0
2025-08-18T02:38:37Z,50.0
2025-08-18T02:39:37Z,50.0
2025-08-18T02:40:37Z,50.0
2025-08-18T02:41:37Z,50.0
2025-08-18T05:49:40Z,78.4
2025-08-18T05:50:40Z,50.0
2025-08-18T05:51:40Z,78.4
2025-08-18T05:52:40Z,81.6
2025-08-18T05:53:40Z,83.5
2025-08-18T05:54:40Z,85.2
2025-08-18T05:56:34Z,99.0
2025-08-18T05:57:34Z,50.0
2025-08-18T05:58:34Z,50.0
2025-08-18T05:59:34Z,88.8
2025-08-18T06:00:34Z,85.7
2025-08-18T06:01:34Z,50.0
2025-08-18T06:02:34Z,85.7
2025-08-18T06:03:34Z,84.6
2025-08-18T06:04:34Z,50.0
2025-08-18T06:05:34Z,83.9
2025-08-18T06:06:34Z,81.7
2025-08-18T06:07:34Z,50.0
2025-08-18T06:08:34Z,81.3
2025-08-18T06:09:34Z,82.6
2025-08-18T06:10:34Z,50.0
2025-08-18T06:11:34Z,82.3
2025-08-18T06:12:34Z,50.0
2025-08-18T06:13:34Z,86.9
2025-08-18T06:14:34Z,86.3
2025-08-18T06:15:34Z,50.0
2025-08-18T06:16:34Z,50.0
2025-08-18T06:17:34Z,85.5
2025-08-18T06:18:34Z,50.0
2025-08-18T06:19:34Z,85.7
2025-08-18T06:20:34Z,50.0
2025-08-18T06:21:34Z,85.2
2025-08-18T06:22:34Z,85.1
2025-08-18T06:23:34Z,85.0
2025-08-18T06:24:34Z,83.9
2025-08-18T06:25:34Z,82.9
2025-08-18T06:26:34Z,83.7
2025-08-18T07:26:03Z,50.0
2025-08-18T07:27:03Z,50.0
2025-08-18T07:28:03Z,50.0
2025-08-18T07:29:03Z,50.0
2025-08-18T07:30:03Z,50.0
2025-08-18T07:31:03Z,50.0
2025-08-18T10:32:03Z,100.0
2025-08-18T10:33:03Z,98.5
2025-08-18T10:34:03Z,96.8
2025-08-18T10:35:03Z,95.8
2025-08-18T10:36:03Z,94.2
2025-08-18T10:37:03Z,93.0
2025-08-18T10:38:03Z,50.0
2025-08-18T10:39:03Z,50.0
2025-08-18T10:40:03Z,89.4
2025-08-18T10:41:03Z,82.5
2025-08-18T10:42:03Z,50.0
2025-08-18T14:50:04Z,79.3
2025-08-18T14:51:04Z,76.0
2025-08-18T14:52:04Z,78.2
2025-08-18T14:53:04Z,84.4
2025-08-18T14:54:04Z,87.3
2025-08-18T14:55:04Z,90.8
2025-08-18T14:56:04Z,92.6
2025-08-18T14:57:04Z,93.9
2025-08-18T14:58:04Z,94.5
2025-08-18T14:59:04Z,94.7
2025-08-18T15:00:04Z,94.7
2025-08-18T15:01:04Z,92.8
2025-08-18T15:02:04Z,89.9
2025-08-18T15:03:04Z,88.3
2025-08-18T15:04:04Z,88.2
2025-08-18T15:05:04Z,88.0
2025-08-18T15:06:04Z,89.8
2025-08-18T15:07:04Z,90.8
2025-08-18T15:08:04Z,93.6
