timestamp,value
2025-07-26T00:00:10Z,96.1
2025-07-26T00:01:10Z,96.2
2025-07-26T00:02:10Z,96.3
2025-07-26T00:03:10Z,96.2
2025-07-26T00:04:10Z,96.1
2025-07-26T00:05:10Z,96.1
2025-07-26T00:06:10Z,96.0
2025-07-26T00:07:10Z,96.0
2025-07-26T00:08:10Z,96.1
2025-07-26T00:09:10Z,50.0
2025-07-26T00:10:10Z,50.0
2025-07-26T00:11:10Z,96.1
2025-07-26T00:12:10Z,96.0
2025-07-26T00:13:10Z,50.0
2025-07-26T00:14:10Z,96.0
2025-07-26T00:15:10Z,95.8
2025-07-26T00:16:10Z,50.0
2025-07-26T00:17:10Z,50.0
2025-07-26T00:18:10Z,50.0
2025-07-26T00:19:10Z,95.8
2025-07-26T00:20:10Z,50.0
2025-07-26T00:21:10Z,96.3
2025-07-26T00:22:10Z,96.4
2025-07-26T00:23:10Z,96.9
2025-07-26T00:24:10Z,50.0
2025-07-26T00:25:10Z,96.8
2025-07-26T00:26:10Z,96.9
2025-07-26T00:27:10Z,96.4
2025-07-26T00:28:10Z,96.0
2025-07-26T00:29:10Z,95.6
2025-07-26T00:30:10Z,95.4
2025-07-26T00:31:10Z,95.6
2025-07-26T00:32:10Z,50.0
2025-07-26T00:33:10Z,50.0
2025-07-26T00:34:10Z,50.0
2025-07-26T00:35:10Z,50.0
2025-07-26T00:36:10Z,50.0
2025-07-26T00:37:10Z,50.0
2025-07-26T00:38:10Z,50.0
2025-07-26T00:39:10Z,50.0
2025-07-26T00:40:10Z,50.0
2025-07-26T00:41:10Z,50.0
2025-07-26T00:42:10Z,50.0
2025-07-26T00:43:10Z,50.0
2025-07-26T03:47:36Z,98.9
2025-07-26T03:48:36Z,98.6
2025-07-26T03:49:36Z,50.0
2025-07-26T03:50:36Z,50.0
2025-07-26T03:51:36Z,97.5
2025-07-26T03:52:36Z,50.0
2025-07-26T03:53:36Z,96.9
2025-07-26T03:54:36Z,96.9
2025-07-26T03:55:36Z,96.4
