timestamp,value
2025-07-16T12:16:03Z,89.7
2025-07-16T12:17:03Z,50.0
2025-07-16T12:18:03Z,50.0
2025-07-16T12:19:03Z,91.1
2025-07-16T12:20:03Z,50.0
2025-07-16T12:21:03Z,50.0
2025-07-16T12:22:03Z,50.0
2025-07-16T12:23:03Z,50.0
2025-07-16T12:24:03Z,86.5
2025-07-16T12:25:03Z,50.0
2025-07-16T12:26:03Z,50.0
2025-07-16T12:27:03Z,50.0
2025-07-16T12:28:03Z,50.0
2025-07-16T12:29:03Z,50.0
2025-07-16T12:30:03Z,50.0
2025-07-16T12:31:03Z,50.0
2025-07-16T12:32:03Z,50.0
2025-07-16T12:33:03Z,50.0
2025-07-16T12:34:03Z,50.0
2025-07-16T14:58:07Z,50.0
2025-07-16T14:59:07Z,95.2
2025-07-16T15:00:07Z,94.6
2025-07-16T15:01:07Z,94.5
2025-07-16T15:02:07Z,94.7
2025-07-16T15:05:03Z,98.2
2025-07-16T15:06:03Z,98.6
2025-07-16T15:07:03Z,97.8
2025-07-16T15:08:03Z,50.0
2025-07-16T15:09:03Z,96.1
2025-07-16T15:10:03Z,95.6
2025-07-16T15:11:03Z,50.0
2025-07-16T15:12:03Z,94.4
2025-07-16T15:13:03Z,94.5
2025-07-16T15:14:03Z,95.4
2025-07-16T15:15:03Z,50.0
2025-07-16T15:16:03Z,92.2
2025-07-16T15:17:03Z,50.0
2025-07-16T15:18:03Z,90.0
2025-07-16T15:19:03Z,89.7
2025-07-16T15:20:03Z,89.2
2025-07-16T15:21:03Z,50.0
2025-07-16T15:22:03Z,88.7
2025-07-16T15:23:03Z,88.9
2025-07-16T15:24:03Z,91.9
2025-07-16T15:25:03Z,94.1
2025-07-16T15:26:03Z,95.8
2025-07-16T15:27:03Z,96.8
2025-07-16T15:28:03Z,98.4
2025-07-16T15:29:03Z,99.4
2025-07-16T15:30:03Z,100.0
2025-07-16T15:31:03Z,100.0
2025-07-16T15:32:03Z,100.0
2025-07-16T15:33:03Z,100.0
2025-07-16T15:34:03Z,100.0
2025-07-16T15:35:03Z,100.0
2025-07-16T15:36:03Z,100.0
2025-07-16T15:37:03Z,100.0
2025-07-16T15:38:03Z,100.0
2025-07-16T15:39:03Z,100.0
2025-07-16T15:40:03Z,100.0
2025-07-16T15:41:03Z,50.0
2025-07-16T15:42:03Z,100.0
2025-07-16T15:43:03Z,98.9
2025-07-16T15:44:03Z,50.0
2025-07-16T15:45:03Z,98.3
2025-07-16T15:46:03Z,99.0
2025-07-16T15:47:03Z,98.8
2025-07-16T15:48:03Z,99.0
2025-07-16T15:49:03Z,50.0
2025-07-16T15:50:03Z,50.0
2025-07-16T15:51:03Z,98.0
2025-07-16T15:52:03Z,96.3
2025-07-16T15:53:03Z,94.9
2025-07-16T15:54:03Z,92.5
2025-07-16T15:55:03Z,92.5
2025-07-16T15:56:03Z,95.2
2025-07-16T15:57:03Z,92.6
2025-07-16T15:58:03Z,92.1
2025-07-16T15:59:03Z,50.0
2025-07-16T16:00:03Z,92.0
2025-07-16T16:01:03Z,92.7
2025-07-16T16:02:03Z,93.5
2025-07-16T16:03:03Z,50.0
2025-07-16T16:04:03Z,50.0
2025-07-16T16:05:03Z,50.0
2025-07-16T16:06:03Z,93.9
2025-07-16T16:07:03Z,93.4
2025-07-16T16:08:03Z,93.4
2025-07-16T16:09:03Z,93.6
2025-07-16T16:10:03Z,50.0
2025-07-16T16:11:03Z,50.0
2025-07-16T16:12:03Z,50.0
2025-07-16T16:13:03Z,92.1
2025-07-16T16:14:03Z,92.2
2025-07-16T16:15:03Z,50.0
2025-07-16T16:16:03Z,92.5
2025-07-16T16:17:03Z,92.5
2025-07-16T16:18:03Z,92.4
2025-07-16T16:19:03Z,92.5
2025-07-16T16:20:03Z,50.0
2025-07-16T16:21:03Z,93.4
2025-07-16T16:22:03Z,90.1
2025-07-16T16:23:03Z,92.7
2025-07-16T16:24:03Z,94.2
2025-07-16T16:25:03Z,95.3
2025-07-16T16:26:03Z,95.6
2025-07-16T16:27:03Z,96.9
2025-07-16T16:28:03Z,96.6
2025-07-16T16:29:03Z,96.2
2025-07-16T16:30:03Z,96.1
2025-07-16T16:31:03Z,94.7
2025-07-16T16:32:03Z,94.2
2025-07-16T16:33:03Z,94.1
2025-07-16T16:34:03Z,94.0
2025-07-16T16:35:03Z,94.3
2025-07-16T16:36:03Z,94.6
2025-07-16T16:37:03Z,94.6
2025-07-16T16:38:03Z,94.4
2025-07-16T16:39:03Z,50.0
2025-07-16T16:40:03Z,50.0
2025-07-16T16:41:03Z,95.5
2025-07-16T16:42:03Z,96.2
2025-07-16T16:43:03Z,97.1
2025-07-16T16:44:03Z,50.0
2025-07-16T16:45:03Z,50.0
2025-07-16T16:46:03Z,96.2
2025-07-16T16:47:03Z,95.3
2025-07-16T16:48:03Z,94.6
2025-07-16T16:49:03Z,95.2
2025-07-16T16:50:03Z,95.5
2025-07-16T16:51:03Z,50.0
2025-07-16T16:52:03Z,94.0
2025-07-16T16:53:03Z,90.6
2025-07-16T16:54:03Z,88.8
2025-07-16T16:55:03Z,89.4
2025-07-16T16:56:03Z,91.3
2025-07-16T16:57:03Z,92.6
2025-07-16T16:58:03Z,93.6
2025-07-16T16:59:03Z,94.3
2025-07-16T17:00:03Z,95.0
2025-07-16T17:01:03Z,95.2
2025-07-16T17:02:03Z,95.5
2025-07-16T17:03:03Z,95.5
2025-07-16T17:04:03Z,95.7
2025-07-16T17:05:03Z,96.0
2025-07-16T17:06:03Z,96.0
2025-07-16T17:07:03Z,96.2
2025-07-16T17:08:03Z,96.0
